Date,Adj Close,Close,High,Low,Open,Volume
,BEL.NS,BEL.NS,BEL.NS,BEL.NS,BEL.NS,BEL.NS
2022-01-03 00:00:00+00:00,67.13571166992188,70.41666412353516,70.73332977294922,69.83333587646484,69.91666412353516,8974341
2022-01-04 00:00:00+00:00,68.69293975830078,72.05000305175781,73.01666259765625,70.4000015258789,70.83333587646484,31336737
2022-01-05 00:00:00+00:00,67.7872085571289,71.0999984741211,72.30000305175781,70.86666870117188,71.91666412353516,11957511
2022-01-06 00:00:00+00:00,67.34228515625,70.63333129882812,71.05000305175781,70.19999694824219,70.33333587646484,8820915
2022-01-07 00:00:00+00:00,66.11874389648438,69.3499984741211,71.31666564941406,69.16666412353516,70.63333129882812,12974964
2022-01-10 00:00:00+00:00,67.00859832763672,70.28333282470703,70.5,69.33333587646484,69.6500015258789,9408897
2022-01-11 00:00:00+00:00,66.88146209716797,70.1500015258789,70.71666717529297,69.51666259765625,70.33333587646484,10022118
2022-01-12 00:00:00+00:00,66.92914581298828,70.19999694824219,70.6500015258789,69.5999984741211,70.33333587646484,7794744
2022-01-13 00:00:00+00:00,66.59545135498047,69.8499984741211,70.76666259765625,69.08333587646484,70.63333129882812,12144687
2022-01-14 00:00:00+00:00,69.9482650756836,73.36666870117188,74.03333282470703,69.46666717529297,69.69999694824219,27463650
2022-01-17 00:00:00+00:00,68.80416870117188,72.16666412353516,74.26666259765625,71.93333435058594,74.0,28842888
2022-01-18 00:00:00+00:00,66.21408081054688,69.44999694824219,72.83333587646484,69.19999694824219,72.76666259765625,17939775
2022-01-19 00:00:00+00:00,66.15052032470703,69.38333129882812,70.13333129882812,68.33333587646484,69.71666717529297,30378717
2022-01-20 00:00:00+00:00,67.48529052734375,70.78333282470703,70.93333435058594,69.1500015258789,69.66666412353516,20278191
2022-01-21 00:00:00+00:00,65.76915740966797,68.98332977294922,70.55000305175781,68.33333587646484,70.46666717529297,17723898
2022-01-24 00:00:00+00:00,62.70236587524414,65.76666259765625,69.58333587646484,65.01666259765625,68.98332977294922,20025537
2022-01-25 00:00:00+00:00,64.89519500732422,68.06666564941406,68.5,64.73332977294922,65.43333435058594,29718342
2022-01-27 00:00:00+00:00,65.11766815185547,68.30000305175781,68.76666259765625,66.05000305175781,67.30000305175781,23800311
2022-01-28 00:00:00+00:00,65.81684112548828,69.03333282470703,70.33333587646484,68.44999694824219,68.91666412353516,24666333
2022-01-31 00:00:00+00:00,66.64312744140625,69.9000015258789,73.25,69.21666717529297,71.56666564941406,53776260
2022-02-01 00:00:00+00:00,65.91217041015625,69.13333129882812,70.81666564941406,67.78333282470703,70.55000305175781,29395494
2022-02-02 00:00:00+00:00,66.976806640625,70.25,70.73332977294922,69.5,69.8499984741211,30206025
2022-02-03 00:00:00+00:00,66.08696746826172,69.31666564941406,70.48332977294922,69.18333435058594,70.33333587646484,11555226
2022-02-04 00:00:00+00:00,65.08589172363281,68.26666259765625,69.86666870117188,68.11666870117188,69.81666564941406,17933076
2022-02-07 00:00:00+00:00,64.22783660888672,67.36666870117188,68.5999984741211,66.53333282470703,68.30000305175781,18325029
2022-02-08 00:00:00+00:00,63.40153121948242,66.5,67.96666717529297,65.46666717529297,67.4000015258789,26278878
2022-02-09 00:00:00+00:00,64.87450408935547,67.53333282470703,67.75,66.03333282470703,66.46666717529297,15305202
2022-02-10 00:00:00+00:00,64.93854522705078,67.5999984741211,68.25,66.83333587646484,67.6500015258789,12104241
2022-02-11 00:00:00+00:00,64.1540298461914,66.78333282470703,67.88333129882812,66.61666870117188,66.94999694824219,11505933
2022-02-14 00:00:00+00:00,62.72909927368164,65.30000305175781,66.46666717529297,64.28333282470703,65.66666412353516,31961610
2022-02-15 00:00:00+00:00,63.70572280883789,66.31666564941406,66.46666717529297,64.19999694824219,65.4000015258789,10746255
2022-02-16 00:00:00+00:00,63.72174072265625,66.33333587646484,67.11666870117188,65.51666259765625,66.58333587646484,13420629
2022-02-17 00:00:00+00:00,64.36216735839844,67.0,68.21666717529297,66.1500015258789,66.41666412353516,19166469
2022-02-18 00:00:00+00:00,64.04196166992188,66.66666412353516,67.19999694824219,66.33333587646484,66.66666412353516,10616886
2022-02-21 00:00:00+00:00,63.44956588745117,66.05000305175781,67.28333282470703,65.61666870117188,66.0,10470885
2022-02-22 00:00:00+00:00,63.193397521972656,65.78333282470703,66.69999694824219,64.44999694824219,65.0,20409699
2022-02-23 00:00:00+00:00,63.72174072265625,66.33333587646484,66.8499984741211,65.80000305175781,65.80000305175781,10145349
2022-02-24 00:00:00+00:00,60.15140151977539,62.61666488647461,65.58333587646484,62.33333206176758,65.23332977294922,24915339
2022-02-25 00:00:00+00:00,64.08998107910156,66.71666717529297,67.05000305175781,63.96666717529297,64.28333282470703,22461840
2022-02-28 00:00:00+00:00,67.38814544677734,70.1500015258789,70.5,65.4000015258789,65.68333435058594,35587689
2022-03-02 00:00:00+00:00,69.16531372070312,72.0,73.19999694824219,69.18333435058594,69.18333435058594,51608091
2022-03-03 00:00:00+00:00,68.86111450195312,71.68333435058594,73.31666564941406,70.88333129882812,72.66666412353516,28625697
2022-03-04 00:00:00+00:00,68.81307220458984,71.63333129882812,74.91666412353516,70.8499984741211,71.33333587646484,46128378
2022-03-07 00:00:00+00:00,68.60493469238281,71.41666412353516,72.80000305175781,68.8499984741211,70.93333435058594,38244033
2022-03-08 00:00:00+00:00,68.20467376708984,71.0,72.58333587646484,69.4000015258789,72.1500015258789,20461842
2022-03-09 00:00:00+00:00,71.23067474365234,74.1500015258789,75.11666870117188,71.06666564941406,71.46666717529297,30245265
2022-03-10 00:00:00+00:00,69.40546417236328,72.25,75.5,71.88333129882812,75.11666870117188,37328694
2022-03-11 00:00:00+00:00,68.78105926513672,71.5999984741211,72.93333435058594,71.36666870117188,72.75,29348391
2022-03-14 00:00:00+00:00,67.18000793457031,69.93333435058594,72.03333282470703,69.73332977294922,72.0,28491564
2022-03-15 00:00:00+00:00,65.81910705566406,68.51666259765625,70.05000305175781,67.75,69.33333587646484,23328489
2022-03-16 00:00:00+00:00,66.92384338378906,69.66666412353516,69.96666717529297,68.86666870117188,69.63333129882812,23656146
2022-03-17 00:00:00+00:00,67.05194091796875,69.80000305175781,70.5999984741211,69.0,70.06666564941406,36269526
2022-03-21 00:00:00+00:00,66.89181518554688,69.63333129882812,71.46666717529297,68.96666717529297,70.0,38413833
2022-03-22 00:00:00+00:00,67.18000793457031,69.93333435058594,70.21666717529297,68.33333587646484,69.76666259765625,19632078
2022-03-23 00:00:00+00:00,66.4114990234375,69.13333129882812,71.30000305175781,68.94999694824219,71.30000305175781,33279774
2022-03-24 00:00:00+00:00,66.92757415771484,69.16666412353516,69.68333435058594,68.08333587646484,68.63333129882812,15609300
2022-03-25 00:00:00+00:00,66.4437484741211,68.66666412353516,69.4000015258789,68.31666564941406,69.36666870117188,22413369
2022-03-28 00:00:00+00:00,66.13733673095703,68.3499984741211,68.93333435058594,67.8499984741211,68.66666412353516,13461477
2022-03-29 00:00:00+00:00,66.89531707763672,69.13333129882812,69.53333282470703,68.5,68.66666412353516,12104067
2022-03-30 00:00:00+00:00,67.2339859008789,69.48332977294922,70.63333129882812,69.21666717529297,70.63333129882812,22181898
2022-03-31 00:00:00+00:00,67.99195861816406,70.26666259765625,70.78333282470703,68.91666412353516,70.06666564941406,21738033
2022-04-01 00:00:00+00:00,69.37889862060547,71.69999694824219,72.33333587646484,70.08333587646484,70.31666564941406,45845880
2022-04-04 00:00:00+00:00,70.7819595336914,73.1500015258789,73.44999694824219,71.93333435058594,72.5,29426580
2022-04-05 00:00:00+00:00,70.50779724121094,72.86666870117188,74.56666564941406,72.5,73.80000305175781,29299197
2022-04-06 00:00:00+00:00,70.95936584472656,73.33333587646484,73.66666412353516,72.4000015258789,72.66666412353516,27765654
2022-04-07 00:00:00+00:00,75.58783721923828,78.11666870117188,79.30000305175781,73.8499984741211,74.0,162897504
2022-04-08 00:00:00+00:00,77.28118896484375,79.86666870117188,80.73332977294922,78.31666564941406,79.56666564941406,86792331
2022-04-11 00:00:00+00:00,78.68424224853516,81.31666564941406,82.73332977294922,80.3499984741211,80.61666870117188,53098242
2022-04-12 00:00:00+00:00,78.18431091308594,80.80000305175781,82.13333129882812,79.1500015258789,81.31666564941406,34166946
2022-04-13 00:00:00+00:00,79.70025634765625,82.36666870117188,83.41666412353516,81.3499984741211,81.3499984741211,35185764
2022-04-18 00:00:00+00:00,82.23222351074219,84.98332977294922,85.43333435058594,81.41666412353516,82.0,58066713
2022-04-19 00:00:00+00:00,80.73239135742188,83.43333435058594,86.5,82.68333435058594,85.0,39192846
2022-04-20 00:00:00+00:00,81.70002746582031,84.43333435058594,85.19999694824219,83.53333282470703,84.23332977294922,31402827
2022-04-21 00:00:00+00:00,81.57099914550781,84.30000305175781,86.23332977294922,83.96666717529297,84.81666564941406,32102493
2022-04-22 00:00:00+00:00,81.1678237915039,83.88333129882812,85.55000305175781,83.61666870117188,84.1500015258789,14025423
2022-04-25 00:00:00+00:00,79.28095245361328,81.93333435058594,83.33333587646484,80.91666412353516,83.33333587646484,15988692
2022-04-26 00:00:00+00:00,80.7968978881836,83.5,84.46666717529297,82.33333587646484,82.3499984741211,16455561
2022-04-27 00:00:00+00:00,79.5067367553711,82.16666412353516,82.98332977294922,80.94999694824219,82.51666259765625,13818495
2022-04-28 00:00:00+00:00,79.55511474609375,82.21666717529297,83.33333587646484,81.16666412353516,83.33333587646484,9256521
2022-04-29 00:00:00+00:00,76.94252014160156,79.51666259765625,83.28333282470703,78.91666412353516,82.58333587646484,21932493
2022-05-02 00:00:00+00:00,76.8134994506836,79.38333129882812,79.80000305175781,77.9000015258789,78.33333587646484,13942155
2022-05-04 00:00:00+00:00,74.57183837890625,77.06666564941406,79.94999694824219,76.26666259765625,79.66666412353516,16041333
2022-05-05 00:00:00+00:00,75.76524353027344,78.30000305175781,79.46666717529297,77.33333587646484,78.28333282470703,18857412
2022-05-06 00:00:00+00:00,73.58808135986328,76.05000305175781,78.08333587646484,75.75,77.41666412353516,16795458
2022-05-09 00:00:00+00:00,72.73332977294922,75.16666412353516,75.71666717529297,73.83333587646484,75.0,23472795
2022-05-10 00:00:00+00:00,71.89472961425781,74.30000305175781,76.46666717529297,74.03333282470703,75.0,13234959
2022-05-11 00:00:00+00:00,70.63680267333984,73.0,75.06666564941406,71.91666412353516,74.96666717529297,17541396
2022-05-12 00:00:00+00:00,70.41102600097656,72.76666259765625,74.38333129882812,72.05000305175781,73.33333587646484,23454804
2022-05-13 00:00:00+00:00,70.5561752319336,72.91666412353516,75.23332977294922,72.36666870117188,73.46666717529297,12118287
2022-05-16 00:00:00+00:00,73.16878509521484,75.61666870117188,75.8499984741211,72.0999984741211,72.93333435058594,15258537
2022-05-17 00:00:00+00:00,75.07177734375,77.58333587646484,77.96666717529297,75.38333129882812,76.26666259765625,17055900
2022-05-18 00:00:00+00:00,75.18466186523438,77.69999694824219,79.08333587646484,77.33333587646484,78.16666412353516,18878982
2022-05-19 00:00:00+00:00,73.37843322753906,75.83333587646484,76.93333435058594,74.73332977294922,76.5,11176905
2022-05-20 00:00:00+00:00,75.78135681152344,78.31666564941406,79.44999694824219,76.51666259765625,77.0,17729133
2022-05-23 00:00:00+00:00,74.63634490966797,77.13333129882812,80.06666564941406,76.76666259765625,78.75,15413691
2022-05-24 00:00:00+00:00,74.71698760986328,77.21666717529297,77.78333282470703,73.03333282470703,73.33333587646484,36815832
2022-05-25 00:00:00+00:00,73.00749206542969,75.44999694824219,78.48332977294922,75.16666412353516,77.33333587646484,12376107
2022-05-26 00:00:00+00:00,72.89461517333984,75.33333587646484,76.51666259765625,74.19999694824219,75.73332977294922,11313504
2022-05-27 00:00:00+00:00,74.47506713867188,76.96666717529297,77.55000305175781,75.73332977294922,76.66666412353516,11187723
2022-05-30 00:00:00+00:00,74.3944320678711,76.88333129882812,78.43333435058594,76.33333587646484,77.96666717529297,8326164
2022-05-31 00:00:00+00:00,75.71685028076172,78.25,78.6500015258789,76.55000305175781,77.13333129882812,13674072
2022-06-01 00:00:00+00:00,79.37771606445312,82.03333282470703,82.56666564941406,78.25,78.44999694824219,34360020
2022-06-02 00:00:00+00:00,79.26482391357422,81.91666412353516,83.18333435058594,81.38333129882812,82.73332977294922,26049855
2022-06-03 00:00:00+00:00,78.13592529296875,80.75,82.6500015258789,80.58333587646484,82.33333587646484,11056728
2022-06-06 00:00:00+00:00,78.50685119628906,81.13333129882812,81.78333282470703,79.43333435058594,80.30000305175781,13057254
2022-06-07 00:00:00+00:00,79.28095245361328,81.93333435058594,82.8499984741211,80.71666717529297,82.0,28241430
2022-06-08 00:00:00+00:00,79.11967468261719,81.76666259765625,83.48332977294922,81.3499984741211,82.31666564941406,24623397
2022-06-09 00:00:00+00:00,79.2003173828125,81.8499984741211,82.48332977294922,81.03333282470703,81.73332977294922,6650814
2022-06-10 00:00:00+00:00,79.57124328613281,82.23332977294922,82.48332977294922,80.5,81.0,9887892
2022-06-13 00:00:00+00:00,75.95877075195312,78.5,81.0,78.28333282470703,81.0,13056528
2022-06-14 00:00:00+00:00,77.84563446044922,80.44999694824219,80.80000305175781,78.01666259765625,78.01666259765625,11702244
2022-06-15 00:00:00+00:00,77.4585952758789,80.05000305175781,81.21666717529297,79.61666870117188,81.03333282470703,9599067
2022-06-16 00:00:00+00:00,74.95889282226562,77.46666717529297,81.30000305175781,77.03333282470703,80.4000015258789,12906030
2022-06-17 00:00:00+00:00,75.70072937011719,78.23332977294922,79.55000305175781,76.26666259765625,76.66666412353516,20333781
2022-06-20 00:00:00+00:00,73.26554107666016,75.71666717529297,78.75,74.56666564941406,78.33333587646484,12914700
2022-06-21 00:00:00+00:00,74.26541137695312,76.75,77.46666717529297,76.08333587646484,76.61666870117188,12811437
2022-06-22 00:00:00+00:00,72.84623718261719,75.28333282470703,76.6500015258789,75.01666259765625,76.38333129882812,11056173
2022-06-23 00:00:00+00:00,73.18489837646484,75.63333129882812,76.0999984741211,75.01666259765625,75.5999984741211,9004842
2022-06-24 00:00:00+00:00,75.31369018554688,77.83333587646484,77.96666717529297,76.0999984741211,76.31666564941406,9668958
2022-06-27 00:00:00+00:00,77.42633056640625,80.01666259765625,80.43333435058594,78.23332977294922,78.33333587646484,14977953
2022-06-28 00:00:00+00:00,76.26518249511719,78.81666564941406,80.16666412353516,78.26666259765625,79.81666564941406,9497565
2022-06-29 00:00:00+00:00,76.15229034423828,78.69999694824219,79.23332977294922,78.06666564941406,78.30000305175781,20182623
2022-06-30 00:00:00+00:00,75.5072021484375,78.03333282470703,79.73332977294922,77.26666259765625,78.5,19573899
2022-07-01 00:00:00+00:00,74.12027740478516,76.5999984741211,78.5,75.75,77.66666412353516,15324042
2022-07-04 00:00:00+00:00,74.08802795410156,76.56666564941406,77.55000305175781,75.6500015258789,76.23332977294922,13538427
2022-07-05 00:00:00+00:00,73.92674255371094,76.4000015258789,78.30000305175781,76.03333282470703,77.26666259765625,14922519
2022-07-06 00:00:00+00:00,74.52344512939453,77.01666259765625,77.23332977294922,74.71666717529297,76.5999984741211,21103464
2022-07-07 00:00:00+00:00,76.32968139648438,78.88333129882812,79.28333282470703,77.03333282470703,77.16666412353516,19351467
2022-07-08 00:00:00+00:00,76.12004089355469,78.66666412353516,80.81666564941406,77.81666564941406,79.36666870117188,21179418
2022-07-11 00:00:00+00:00,75.71685028076172,78.25,79.46666717529297,77.93333435058594,78.5999984741211,10090566
2022-07-12 00:00:00+00:00,74.91050720214844,77.41666412353516,78.93333435058594,76.73332977294922,77.83333587646484,12953874
2022-07-13 00:00:00+00:00,75.29754638671875,77.81666564941406,78.43333435058594,77.0,77.30000305175781,12866319
2022-07-14 00:00:00+00:00,76.57158660888672,79.13333129882812,79.31666564941406,77.88333129882812,78.0,16879224
2022-07-15 00:00:00+00:00,79.18419647216797,81.83333587646484,82.23332977294922,79.13333129882812,79.16666412353516,24300105
2022-07-18 00:00:00+00:00,82.0709457397461,84.81666564941406,86.93333435058594,83.05000305175781,83.25,114055476
2022-07-19 00:00:00+00:00,82.2967300415039,85.05000305175781,86.21666717529297,84.01666259765625,84.53333282470703,30352653
2022-07-20 00:00:00+00:00,82.21610260009766,84.96666717529297,86.16666412353516,84.33333587646484,86.03333282470703,16157313
2022-07-21 00:00:00+00:00,86.66718292236328,89.56666564941406,89.96666717529297,84.80000305175781,85.0,56209248
2022-07-22 00:00:00+00:00,86.05435180664062,88.93333435058594,90.03333282470703,88.46666717529297,89.94999694824219,28925541
2022-07-25 00:00:00+00:00,87.10260772705078,90.01666259765625,91.46666717529297,89.3499984741211,89.9000015258789,27481563
2022-07-26 00:00:00+00:00,86.08660888671875,88.96666717529297,90.33333587646484,87.66666412353516,90.25,16387791
2022-07-27 00:00:00+00:00,88.10250091552734,91.05000305175781,91.28333282470703,89.26666259765625,89.41666412353516,26434413
2022-07-28 00:00:00+00:00,87.8444595336914,90.78333282470703,92.30000305175781,90.38333129882812,91.33333587646484,26787639
2022-07-29 00:00:00+00:00,88.76371002197266,91.73332977294922,92.0999984741211,90.66666412353516,91.33333587646484,14660187
2022-08-01 00:00:00+00:00,91.66658020019531,94.73332977294922,95.93333435058594,90.96666717529297,92.06666564941406,24181113
2022-08-02 00:00:00+00:00,90.95698547363281,94.0,95.68333435058594,93.03333282470703,95.30000305175781,32577612
2022-08-03 00:00:00+00:00,89.2958984375,92.28333282470703,94.69999694824219,91.33333587646484,94.33333587646484,15700254
2022-08-04 00:00:00+00:00,91.65045928955078,94.71666717529297,95.83333587646484,91.98332977294922,92.75,39839988
2022-08-05 00:00:00+00:00,89.07012176513672,92.05000305175781,95.0,89.08333587646484,94.96666717529297,80363784
2022-08-08 00:00:00+00:00,91.40509796142578,93.94999694824219,94.53333282470703,91.5999984741211,91.81666564941406,21774303
2022-08-10 00:00:00+00:00,93.20498657226562,95.80000305175781,96.0999984741211,93.58333587646484,93.93333435058594,28967340
2022-08-11 00:00:00+00:00,93.22120666503906,95.81666564941406,97.41666412353516,95.21666717529297,96.16666412353516,23053884
2022-08-12 00:00:00+00:00,94.40492248535156,97.03333282470703,97.38333129882812,95.73332977294922,96.0,13774848
2022-08-16 00:00:00+00:00,95.26432800292969,97.91666412353516,98.44999694824219,96.71666717529297,97.5,18326535
2022-08-17 00:00:00+00:00,94.48600769042969,97.11666870117188,98.56666564941406,96.86666870117188,98.41666412353516,12973041
2022-08-18 00:00:00+00:00,93.64280700683594,96.25,98.16666412353516,95.58333587646484,97.01666259765625,16134525
2022-08-19 00:00:00+00:00,92.45909881591797,95.03333282470703,97.4000015258789,94.44999694824219,96.5,17598678
2022-08-22 00:00:00+00:00,93.75631713867188,96.36666870117188,96.75,94.26666259765625,95.0,18811092
2022-08-23 00:00:00+00:00,96.7885513305664,99.48332977294922,99.86666870117188,95.63333129882812,95.76666259765625,30535758
2022-08-24 00:00:00+00:00,95.36161041259766,98.01666259765625,100.30000305175781,97.16666412353516,100.0,20796507
2022-08-25 00:00:00+00:00,96.22102355957031,98.9000015258789,99.76666259765625,98.3499984741211,98.51666259765625,22580238
2022-08-26 00:00:00+00:00,99.02625274658203,101.78333282470703,102.63333129882812,99.16666412353516,99.16666412353516,31345068
2022-08-29 00:00:00+00:00,100.16131591796875,102.94999694824219,103.76666259765625,100.21666717529297,100.5999984741211,27834195
2022-08-30 00:00:00+00:00,99.39920043945312,102.16666412353516,103.94999694824219,101.05000305175781,103.76666259765625,25458348
2022-09-01 00:00:00+00:00,103.71244812011719,106.5999984741211,106.93333435058594,102.0,102.28333282470703,33768936
2022-09-02 00:00:00+00:00,105.25289154052734,108.18333435058594,109.9000015258789,106.83333587646484,107.0,37018653
2022-09-05 00:00:00+00:00,106.33930969238281,109.30000305175781,109.63333129882812,108.11666870117188,109.28333282470703,24073551
2022-09-06 00:00:00+00:00,105.60963439941406,108.55000305175781,111.26666259765625,108.26666259765625,109.81666564941406,28364094
2022-09-07 00:00:00+00:00,106.77711486816406,109.75,109.91666412353516,108.58333587646484,108.80000305175781,14016204
2022-09-08 00:00:00+00:00,106.42037963867188,109.38333129882812,110.46666717529297,109.03333282470703,110.33333587646484,13824843
2022-09-09 00:00:00+00:00,106.42037963867188,109.38333129882812,110.93333435058594,109.23332977294922,109.66666412353516,16733637
2022-09-12 00:00:00+00:00,109.79314422607422,112.8499984741211,113.26666259765625,108.68333435058594,109.94999694824219,39074646
2022-09-13 00:00:00+00:00,108.90132141113281,111.93333435058594,113.86666870117188,111.68333435058594,113.5,18851928
2022-09-14 00:00:00+00:00,108.9337387084961,111.96666717529297,113.1500015258789,111.01666259765625,111.66666412353516,48838458
