Unnamed: 0,Date,Open,High,Low,close,Volume,dc_next_state,predicted_state
485,2023-12-18,171.75,174.35000610351562,169.4499969482422,172.6999969482422,35901409.0,0.0,1.0
486,2023-12-19,172.89999389648438,174.39999389648438,171.10000610351562,173.0500030517578,14732129.0,0.0,0.0
487,2023-12-20,173.75,176.3000030517578,166.14999389648438,167.25,24511237.0,0.0,0.0
488,2023-12-21,165.0,171.85000610351562,164.0500030517578,170.64999389648438,22646625.0,1.0,0.0
489,2023-12-22,171.9499969482422,175.25,169.39999389648438,174.8000030517578,19640046.0,1.0,1.0
490,2023-12-26,178.0,184.5,178.0,181.9499969482422,52736391.0,1.0,1.0
491,2023-12-27,184.0,184.8999938964844,179.10000610351562,180.1999969482422,26206240.0,0.0,1.0
492,2023-12-28,181.5,184.25,180.8000030517578,182.6999969482422,20453485.0,0.0,0.0
493,2023-12-29,182.9499969482422,185.1999969482422,181.1000061035156,184.1999969482422,19305150.0,0.0,0.0
494,2024-01-01,184.8000030517578,187.0,184.4499969482422,184.9499969482422,18008785.0,1.0,0.0
495,2024-01-02,186.0,186.1999969482422,179.75,182.1499938964844,22790965.0,1.0,1.0
496,2024-01-03,182.3500061035156,184.6999969482422,180.6000061035156,182.3500061035156,18738690.0,1.0,1.0
497,2024-01-04,182.5,187.6499938964844,182.5,186.8999938964844,25403124.0,1.0,1.0
498,2024-01-05,187.6999969482422,188.6499938964844,184.0500030517578,185.9499969482422,22023938.0,1.0,1.0
499,2024-01-08,186.75,187.5,183.1999969482422,183.6000061035156,11472441.0,1.0,1.0
500,2024-01-09,184.8999938964844,186.6999969482422,184.1999969482422,184.6499938964844,11550790.0,0.0,1.0
501,2024-01-10,184.3999938964844,186.0,182.0500030517578,185.6000061035156,8701594.0,0.0,0.0
502,2024-01-11,187.0,187.6499938964844,183.8000030517578,184.3500061035156,10942508.0,0.0,0.0
503,2024-01-12,185.3500061035156,185.5,183.1000061035156,183.5,8853157.0,1.0,0.0
504,2024-01-15,184.8999938964844,189.8999938964844,184.1000061035156,188.6499938964844,24570393.0,1.0,1.0
505,2024-01-16,188.8999938964844,190.25,185.1000061035156,186.8000030517578,16471601.0,1.0,1.0
506,2024-01-17,186.3000030517578,188.5,183.8000030517578,185.6499938964844,16350370.0,0.0,1.0
507,2024-01-18,185.6499938964844,189.0,180.0,188.1999969482422,24831623.0,0.0,0.0
508,2024-01-19,190.0,193.6999969482422,190.0,191.8500061035156,22303305.0,1.0,0.0
509,2024-01-23,195.25,195.5,184.3999938964844,187.1000061035156,26628471.0,1.0,1.0
510,2024-01-24,186.8000030517578,190.1999969482422,184.0,189.25,14742783.0,1.0,1.0
511,2024-01-25,190.75,192.0,188.3000030517578,189.6999969482422,12592882.0,0.0,1.0
512,2024-01-29,190.0,193.6999969482422,187.5500030517578,190.8999938964844,28919512.0,1.0,0.0
513,2024-01-30,192.0,192.3500061035156,187.0,187.8999938964844,20894159.0,1.0,1.0
514,2024-01-31,188.1999969482422,189.1000061035156,184.8500061035156,185.8999938964844,23757415.0,0.0,1.0
515,2024-02-01,187.6999969482422,188.3999938964844,181.5500030517578,183.3999938964844,27835431.0,1.0,0.0
516,2024-02-02,185.0,187.75,183.8500061035156,184.6000061035156,27710061.0,1.0,1.0
517,2024-02-05,187.0,187.0,178.8000030517578,181.5500030517578,23880364.0,1.0,1.0
518,2024-02-06,182.3999938964844,183.5500030517578,180.6999969482422,183.1000061035156,12134363.0,0.0,1.0
519,2024-02-07,184.1499938964844,184.1499938964844,179.64999389648438,181.6999969482422,14192151.0,0.0,0.0
520,2024-02-08,182.1999969482422,187.1000061035156,181.75,184.8000030517578,29094709.0,1.0,0.0
521,2024-02-09,185.5,185.6999969482422,176.5,180.6499938964844,21081134.0,0.0,1.0
522,2024-02-12,181.25,183.1000061035156,173.64999389648438,174.64999389648438,19640568.0,1.0,0.0
523,2024-02-13,174.75,176.89999389648438,171.75,176.60000610351562,13961795.0,1.0,1.0
524,2024-02-14,177.25,182.1499938964844,175.3000030517578,181.6000061035156,23449380.0,1.0,1.0
525,2024-02-15,183.0,186.3000030517578,182.6000061035156,185.9499969482422,17335763.0,1.0,1.0
526,2024-02-16,189.0,190.3999938964844,186.8500061035156,188.3000030517578,29843059.0,0.0,1.0
527,2024-02-19,189.9499969482422,192.5,188.3000030517578,188.75,25343215.0,0.0,0.0
528,2024-02-20,189.1000061035156,191.4499969482422,186.25,190.6499938964844,17809897.0,0.0,0.0
529,2024-02-21,191.3000030517578,192.5500030517578,187.0,188.6999969482422,17870782.0,0.0,0.0
530,2024-02-22,189.75,196.0,188.6999969482422,194.75,31992371.0,0.0,0.0
531,2024-02-23,196.3000030517578,207.0,195.9499969482422,205.3000030517578,76179371.0,1.0,0.0
532,2024-02-26,205.6499938964844,206.8999938964844,202.8000030517578,204.25,27013630.0,1.0,1.0
533,2024-02-27,203.5500030517578,209.0,203.1000061035156,205.3500061035156,28877205.0,1.0,1.0
534,2024-02-28,206.1999969482422,209.0,201.4499969482422,205.6499938964844,38996363.0,0.0,1.0
535,2024-02-29,205.4499969482422,205.8999938964844,199.75,205.1000061035156,24059731.0,0.0,0.0
536,2024-03-01,205.9499969482422,208.0500030517578,204.8000030517578,205.6000061035156,12949604.0,0.0,0.0
537,2024-03-04,207.9499969482422,212.9499969482422,206.3500061035156,209.6000061035156,34272251.0,1.0,0.0
538,2024-03-05,211.0,213.75,209.8500061035156,210.75,24964592.0,0.0,1.0
539,2024-03-06,211.8000030517578,213.4499969482422,205.6000061035156,210.4499969482422,26236957.0,0.0,0.0
540,2024-03-07,211.4499969482422,216.8000030517578,211.1499938964844,215.1999969482422,41484038.0,1.0,0.0
541,2024-03-11,216.4499969482422,216.4499969482422,211.8999938964844,212.5500030517578,22800967.0,1.0,1.0
542,2024-03-12,211.0,211.3500061035156,201.5,204.25,34719550.0,0.0,1.0
543,2024-03-13,204.1000061035156,205.6000061035156,188.1999969482422,190.3000030517578,41620003.0,0.0,0.0
544,2024-03-14,189.0,197.1499938964844,186.25,195.25,34622781.0,0.0,0.0
545,2024-03-15,196.75,196.75,179.10000610351562,188.8500061035156,88781999.0,0.0,0.0
546,2024-03-18,190.0,192.0,187.0500030517578,189.8999938964844,22999225.0,0.0,0.0
547,2024-03-19,190.0,192.4499969482422,184.5500030517578,185.3999938964844,27819341.0,0.0,0.0
548,2024-03-20,186.8999938964844,187.9499969482422,182.5,187.4499969482422,16235947.0,0.0,0.0
549,2024-03-21,190.0,197.5,190.0,196.8500061035156,43152810.0,0.0,0.0
550,2024-03-22,196.5,198.9499969482422,192.75,197.5,31321524.0,1.0,0.0
551,2024-03-26,197.0,200.5,195.9499969482422,199.3999938964844,25723863.0,1.0,1.0
552,2024-03-27,200.0,203.9499969482422,198.0,199.4499969482422,37817130.0,1.0,1.0
553,2024-03-28,200.5,202.4499969482422,199.0,201.5,17425093.0,1.0,1.0
554,2024-04-01,205.0,212.75,203.75,211.1000061035156,45840349.0,1.0,1.0
555,2024-04-02,213.75,222.6499938964844,212.6000061035156,221.0,93873385.0,0.0,1.0
556,2024-04-03,221.6999969482422,225.4499969482422,218.8500061035156,221.5,47658754.0,1.0,0.0
557,2024-04-04,223.5,223.8999938964844,218.25,220.3000030517578,18279026.0,1.0,1.0
558,2024-04-05,220.3500061035156,226.0,218.75,224.5,25365958.0,0.0,1.0
559,2024-04-08,225.5500030517578,225.6999969482422,222.1000061035156,223.5500030517578,16422350.0,0.0,0.0
560,2024-04-09,224.8000030517578,228.8999938964844,221.1999969482422,228.1499938964844,29048035.0,0.0,0.0
561,2024-04-10,229.0,232.8500061035156,226.5,228.75,37218693.0,1.0,0.0
562,2024-04-12,231.3000030517578,235.3999938964844,230.5500030517578,233.5,57174716.0,1.0,1.0
563,2024-04-15,230.0,238.0,226.0,234.4499969482422,51676313.0,0.0,1.0
564,2024-04-16,232.5,236.9499969482422,230.0,233.4499969482422,32508661.0,0.0,0.0
565,2024-04-18,235.6000061035156,237.3999938964844,229.1999969482422,231.1499938964844,18623078.0,1.0,0.0
566,2024-04-19,228.5500030517578,234.5,225.6999969482422,233.3000030517578,27227241.0,1.0,1.0
567,2024-04-22,236.0,236.1499938964844,232.3000030517578,233.3000030517578,17549094.0,0.0,1.0
568,2024-04-23,234.25,236.1000061035156,231.75,234.3500061035156,19202860.0,0.0,0.0
569,2024-04-24,235.25,239.1499938964844,234.1000061035156,236.5,33392337.0,1.0,0.0
570,2024-04-25,236.3999938964844,240.0500030517578,235.4499969482422,237.6000061035156,16197834.0,1.0,1.0
571,2024-04-26,238.5,241.6499938964844,237.8999938964844,238.9499969482422,20473627.0,1.0,1.0
572,2024-04-29,240.1499938964844,240.1999969482422,234.8500061035156,235.3999938964844,19876408.0,1.0,1.0
573,2024-04-30,236.3000030517578,237.3000030517578,233.1999969482422,233.75,14514418.0,1.0,1.0
574,2024-05-02,234.6999969482422,237.3999938964844,230.75,234.75,19171145.0,1.0,1.0
575,2024-05-03,237.1000061035156,238.0,231.1499938964844,234.1000061035156,15782582.0,1.0,1.0
576,2024-05-06,235.1000061035156,235.8500061035156,230.0,231.8500061035156,32422021.0,1.0,1.0
577,2024-05-07,232.5,235.8000030517578,225.4499969482422,227.3999938964844,26418769.0,1.0,1.0
578,2024-05-08,227.1999969482422,232.6499938964844,224.6000061035156,231.6000061035156,18952985.0,1.0,1.0
579,2024-05-09,234.5,238.1999969482422,225.3000030517578,226.1999969482422,35229412.0,1.0,1.0
580,2024-05-10,227.8999938964844,228.5,223.1499938964844,227.1000061035156,18478580.0,1.0,1.0
581,2024-05-13,228.3999938964844,228.6999969482422,221.0,224.75,32874369.0,1.0,1.0
582,2024-05-14,225.75,231.8999938964844,225.75,230.9499969482422,23191411.0,1.0,1.0
583,2024-05-15,231.8000030517578,234.5,229.5500030517578,232.8500061035156,33045920.0,1.0,1.0
584,2024-05-16,234.75,240.0,227.5,237.8999938964844,55556781.0,1.0,1.0
585,2024-05-17,241.0,249.6499938964844,237.8500061035156,248.1999969482422,82231249.0,1.0,1.0
586,2024-05-21,283.0,283.0,271.04998779296875,274.1499938964844,127035921.0,1.0,1.0
587,2024-05-22,277.0,284.5,264.29998779296875,283.6000061035156,85801218.0,0.0,1.0
588,2024-05-23,286.29998779296875,293.29998779296875,283.20001220703125,288.5,70631009.0,0.0,0.0
589,2024-05-24,288.0,299.8999938964844,286.0,297.20001220703125,63609206.0,0.0,0.0
590,2024-05-27,301.75,303.20001220703125,289.6499938964844,294.45001220703125,49890427.0,0.0,0.0
591,2024-05-28,295.70001220703125,295.75,285.04998779296875,289.1000061035156,33893805.0,0.0,0.0
592,2024-05-29,285.3999938964844,293.95001220703125,285.0,292.1499938964844,31645904.0,0.0,0.0
593,2024-05-30,293.0,296.29998779296875,289.6499938964844,290.6499938964844,42769599.0,0.0,0.0
594,2024-05-31,294.20001220703125,297.20001220703125,286.29998779296875,295.95001220703125,51397345.0,0.0,0.0
595,2024-06-03,323.0,323.0,309.29998779296875,318.6499938964844,67256146.0,1.0,0.0
596,2024-06-04,312.0,312.0,230.0500030517578,255.5500030517578,268052657.0,0.0,1.0
597,2024-06-05,264.5,264.5,230.0,260.3500061035156,193487058.0,0.0,0.0
598,2024-06-06,267.0,281.5,267.0,273.6499938964844,95502477.0,0.0,0.0
599,2024-06-07,274.0,284.54998779296875,268.70001220703125,283.20001220703125,60109827.0,1.0,0.0
600,2024-06-10,288.8999938964844,292.0,281.1000061035156,283.3999938964844,42363741.0,0.0,1.0
601,2024-06-11,287.0,290.5,285.3500061035156,286.20001220703125,32269277.0,0.0,0.0
602,2024-06-12,287.8999938964844,293.0,286.04998779296875,290.5,33990756.0,0.0,0.0
603,2024-06-13,293.8999938964844,303.0,287.04998779296875,300.8999938964844,49511492.0,0.0,0.0
604,2024-06-14,305.0,310.5,301.5,309.6000061035156,67366844.0,0.0,0.0
605,2024-06-18,313.0,321.0,312.25,318.25,64859245.0,0.0,0.0
606,2024-06-19,319.8999938964844,319.8999938964844,304.1000061035156,309.29998779296875,58698689.0,0.0,0.0
607,2024-06-20,309.79998779296875,313.3500061035156,302.25,311.8999938964844,39505506.0,0.0,0.0
608,2024-06-21,312.70001220703125,314.0,304.1000061035156,304.95001220703125,37620968.0,0.0,0.0
609,2024-06-24,304.79998779296875,311.8999938964844,297.45001220703125,309.75,39139609.0,0.0,0.0
610,2024-06-25,310.8999938964844,314.95001220703125,309.20001220703125,309.70001220703125,29124110.0,0.0,0.0
611,2024-06-26,310.0,311.5,305.8500061035156,306.8500061035156,24238007.0,0.0,0.0
612,2024-06-27,306.1000061035156,308.1499938964844,301.20001220703125,304.5,39996580.0,1.0,0.0
613,2024-06-28,306.0,309.79998779296875,302.75,305.8999938964844,24256902.0,1.0,1.0
614,2024-07-01,310.95001220703125,312.5,305.8500061035156,307.6499938964844,39495237.0,1.0,1.0
615,2024-07-02,309.0,309.0,303.0,306.1000061035156,23974162.0,1.0,1.0
616,2024-07-03,307.0,315.45001220703125,305.75,314.5,44919849.0,1.0,1.0
617,2024-07-04,317.3999938964844,318.5,313.04998779296875,317.3500061035156,35591681.0,1.0,1.0
618,2024-07-05,317.6499938964844,326.79998779296875,314.5,324.04998779296875,63125211.0,1.0,1.0
619,2024-07-08,328.45001220703125,335.79998779296875,325.6000061035156,334.6000061035156,70983243.0,1.0,1.0
620,2024-07-09,338.0,339.3500061035156,328.70001220703125,334.79998779296875,52225572.0,0.0,1.0
621,2024-07-10,340.0,340.5,324.1499938964844,333.8500061035156,46779965.0,1.0,0.0
622,2024-07-11,335.5,338.20001220703125,333.0,335.5,31919433.0,0.0,1.0
623,2024-07-12,336.8999938964844,337.5,328.1000061035156,333.1000061035156,24517961.0,1.0,0.0
624,2024-07-15,336.0,336.04998779296875,331.0,331.3999938964844,22021426.0,1.0,1.0
625,2024-07-16,333.25,334.3999938964844,324.5,326.1499938964844,26585927.0,1.0,1.0
626,2024-07-18,326.5,326.70001220703125,312.29998779296875,313.54998779296875,48043715.0,1.0,1.0
627,2024-07-19,309.8999938964844,316.8999938964844,305.0,306.29998779296875,43313606.0,1.0,1.0
628,2024-07-22,306.0,314.70001220703125,297.29998779296875,312.29998779296875,39386992.0,1.0,1.0
629,2024-07-23,317.0,317.0,281.1000061035156,301.45001220703125,76513131.0,1.0,1.0
630,2024-07-24,302.5,306.5,299.29998779296875,300.1000061035156,24099148.0,1.0,1.0
631,2024-07-25,297.95001220703125,303.3999938964844,293.3999938964844,301.45001220703125,27820556.0,0.0,1.0
632,2024-07-26,303.79998779296875,310.5,302.0,309.8999938964844,24512844.0,1.0,0.0
633,2024-07-29,312.79998779296875,325.6000061035156,310.8500061035156,321.3500061035156,51391698.0,1.0,1.0
634,2024-07-30,325.20001220703125,326.54998779296875,317.6000061035156,318.1000061035156,41111245.0,0.0,1.0
635,2024-07-31,319.8999938964844,320.6000061035156,315.45001220703125,316.04998779296875,25709971.0,1.0,0.0
636,2024-08-01,317.70001220703125,317.70001220703125,308.04998779296875,311.1499938964844,28141436.0,1.0,1.0
637,2024-08-02,305.29998779296875,308.70001220703125,301.70001220703125,302.95001220703125,26155604.0,0.0,1.0
638,2024-08-05,289.8500061035156,297.45001220703125,285.0,290.25,50390560.0,1.0,0.0
639,2024-08-06,292.0,302.6000061035156,286.3500061035156,287.25,39171936.0,0.0,1.0
640,2024-08-07,295.5,301.0,289.79998779296875,300.20001220703125,22199473.0,0.0,0.0
641,2024-08-08,301.0,302.70001220703125,297.1499938964844,298.25,21963656.0,0.0,0.0
642,2024-08-09,302.5,305.0,300.6499938964844,302.20001220703125,15551076.0,0.0,0.0
643,2024-08-12,299.0,303.6499938964844,298.25,301.3999938964844,15361379.0,0.0,0.0
644,2024-08-13,302.0,302.6499938964844,295.3999938964844,296.1499938964844,14746085.0,0.0,0.0
645,2024-08-14,296.1499938964844,297.04998779296875,290.6499938964844,293.70001220703125,16641055.0,1.0,0.0
646,2024-08-16,296.5,303.8999938964844,296.0,303.29998779296875,21353408.0,1.0,1.0
647,2024-08-19,304.79998779296875,305.54998779296875,301.1000061035156,302.1499938964844,12232725.0,1.0,1.0
648,2024-08-20,302.1499938964844,304.5,297.79998779296875,303.1499938964844,14183642.0,1.0,1.0
649,2024-08-21,303.0,306.75,302.54998779296875,305.3999938964844,11862616.0,1.0,1.0
650,2024-08-22,306.3999938964844,306.8999938964844,303.5,304.5,13074829.0,1.0,1.0
651,2024-08-23,305.5,309.20001220703125,304.1000061035156,306.0,21891698.0,0.0,1.0
652,2024-08-26,308.70001220703125,308.8999938964844,305.79998779296875,306.70001220703125,15280637.0,0.0,0.0
653,2024-08-27,306.6000061035156,307.45001220703125,299.6000061035156,300.8999938964844,16873099.0,0.0,0.0
654,2024-08-28,301.04998779296875,304.5,299.5,299.95001220703125,14005947.0,1.0,0.0
655,2024-08-29,299.3500061035156,301.04998779296875,292.1000061035156,296.20001220703125,19185385.0,0.0,1.0
656,2024-08-30,296.79998779296875,302.1499938964844,294.3500061035156,299.29998779296875,28684991.0,0.0,0.0
657,2024-09-02,301.95001220703125,301.95001220703125,295.04998779296875,296.8999938964844,11713172.0,0.0,0.0
658,2024-09-03,300.0,301.3500061035156,296.75,297.1499938964844,13971488.0,0.0,0.0
659,2024-09-04,297.1499938964844,301.8999938964844,295.29998779296875,298.95001220703125,17937646.0,0.0,0.0
660,2024-09-05,299.0,299.5,290.0,290.6000061035156,26342723.0,1.0,0.0
661,2024-09-06,290.3500061035156,290.3500061035156,282.04998779296875,283.6000061035156,30062372.0,0.0,1.0
662,2024-09-09,282.0,284.5,275.75,281.54998779296875,29170063.0,1.0,0.0
663,2024-09-10,282.5,288.3500061035156,282.29998779296875,285.75,19982334.0,1.0,1.0
664,2024-09-11,286.45001220703125,290.45001220703125,284.3500061035156,288.04998779296875,21650737.0,0.0,1.0
665,2024-09-12,290.8999938964844,292.5,289.0,291.70001220703125,16102095.0,1.0,0.0
666,2024-09-13,293.0,294.0,289.6000061035156,289.95001220703125,12330463.0,1.0,1.0
667,2024-09-16,290.8999938964844,292.20001220703125,288.3999938964844,290.3999938964844,9184637.0,1.0,1.0
668,2024-09-17,290.5,290.8500061035156,283.8999938964844,284.29998779296875,15946216.0,0.0,1.0
669,2024-09-18,284.8999938964844,286.0,280.3999938964844,282.8500061035156,10450571.0,1.0,0.0
670,2024-09-19,284.0,284.8500061035156,267.1000061035156,272.70001220703125,44560220.0,1.0,1.0
671,2024-09-20,274.0,279.3999938964844,272.8500061035156,277.3500061035156,38501362.0,1.0,1.0
672,2024-09-23,280.0,286.70001220703125,278.6499938964844,286.29998779296875,19445968.0,0.0,1.0
673,2024-09-24,286.29998779296875,293.3999938964844,284.54998779296875,291.79998779296875,25346532.0,0.0,0.0
674,2024-09-25,294.0,295.0,287.6499938964844,289.8500061035156,19263084.0,0.0,0.0
675,2024-09-26,290.6000061035156,291.8999938964844,289.04998779296875,290.5,18343882.0,0.0,0.0
676,2024-09-27,292.3500061035156,294.8500061035156,289.20001220703125,293.45001220703125,208588855.0,1.0,0.0
677,2024-09-30,293.45001220703125,294.6000061035156,283.6000061035156,285.1000061035156,32695169.0,0.0,1.0
678,2024-10-01,285.1000061035156,286.6000061035156,282.54998779296875,283.95001220703125,13883476.0,1.0,0.0
679,2024-10-03,275.04998779296875,286.29998779296875,275.04998779296875,278.70001220703125,27321529.0,1.0,1.0
680,2024-10-04,278.70001220703125,281.8999938964844,273.54998779296875,277.20001220703125,17451235.0,1.0,1.0
681,2024-10-07,277.3999938964844,278.8999938964844,265.0,267.3500061035156,21704629.0,1.0,1.0
682,2024-10-08,267.0,281.5,265.54998779296875,280.25,29190708.0,0.0,1.0
683,2024-10-09,282.0,286.6000061035156,278.5,282.3999938964844,18984175.0,1.0,0.0
684,2024-10-10,283.95001220703125,289.6000061035156,283.3999938964844,286.8999938964844,19155691.0,1.0,1.0
685,2024-10-11,287.20001220703125,288.6499938964844,284.1499938964844,285.8999938964844,9677338.0,0.0,1.0
686,2024-10-14,286.1000061035156,289.20001220703125,284.6499938964844,285.70001220703125,11386559.0,0.0,0.0
687,2024-10-15,287.1499938964844,289.45001220703125,285.75,288.8500061035156,14701531.0,1.0,0.0
688,2024-10-16,288.1499938964844,291.04998779296875,284.75,285.70001220703125,11835439.0,1.0,1.0
689,2024-10-17,286.04998779296875,287.8999938964844,281.70001220703125,284.54998779296875,11695551.0,1.0,1.0
690,2024-10-18,282.8999938964844,287.79998779296875,277.79998779296875,287.1499938964844,10095514.0,1.0,1.0
691,2024-10-21,286.29998779296875,287.45001220703125,281.1000061035156,282.29998779296875,8393942.0,1.0,1.0
692,2024-10-22,282.0,282.1499938964844,270.6499938964844,271.6499938964844,15240897.0,0.0,1.0
693,2024-10-23,271.0,274.70001220703125,266.29998779296875,268.6499938964844,13503954.0,1.0,0.0
694,2024-10-24,269.0,273.1499938964844,268.3500061035156,271.3500061035156,10700271.0,1.0,1.0
695,2024-10-25,271.0,276.0,257.45001220703125,272.3500061035156,40406841.0,1.0,1.0
696,2024-10-28,276.70001220703125,277.95001220703125,267.3999938964844,270.04998779296875,24479817.0,1.0,1.0
697,2024-10-29,271.20001220703125,284.5,270.8500061035156,283.6499938964844,34271117.0,0.0,1.0
698,2024-10-30,283.45001220703125,294.75,282.04998779296875,288.54998779296875,40787587.0,0.0,0.0
699,2024-10-31,287.95001220703125,288.45001220703125,283.75,284.8999938964844,18720310.0,0.0,0.0
700,2024-11-01,286.6499938964844,290.25,286.0,288.6499938964844,5265231.0,0.0,0.0
701,2024-11-04,289.0,289.0,280.29998779296875,284.1499938964844,15157659.0,0.0,0.0
702,2024-11-05,282.5,287.20001220703125,277.1499938964844,286.3500061035156,18761867.0,0.0,0.0
703,2024-11-06,287.5,304.29998779296875,287.20001220703125,301.8500061035156,52804364.0,0.0,0.0
704,2024-11-07,301.0,302.0,296.1000061035156,300.3500061035156,24357284.0,0.0,0.0
705,2024-11-08,300.3500061035156,304.5,295.75,297.75,22935845.0,0.0,0.0
706,2024-11-11,297.5,303.79998779296875,294.3999938964844,299.75,20155408.0,0.0,0.0
707,2024-11-12,300.0,300.8500061035156,287.29998779296875,290.1499938964844,14292965.0,0.0,0.0
708,2024-11-13,288.0,288.8500061035156,279.45001220703125,281.54998779296875,20001842.0,0.0,0.0
709,2024-11-14,282.0,284.45001220703125,275.5,280.95001220703125,20541591.0,1.0,0.0
710,2024-11-18,283.0,286.70001220703125,277.25,278.04998779296875,12999925.0,1.0,1.0
711,2024-11-19,280.0,285.20001220703125,277.0,279.0,13160982.0,1.0,1.0
712,2024-11-21,278.45001220703125,278.45001220703125,270.25,275.45001220703125,14858108.0,1.0,1.0
713,2024-11-22,276.0,283.5,275.5,280.8500061035156,13268900.0,1.0,1.0
714,2024-11-25,290.0,299.0,287.95001220703125,292.3500061035156,49366681.0,0.0,1.0
715,2024-11-26,294.0,301.0,293.1499938964844,297.8999938964844,27347402.0,1.0,0.0
716,2024-11-27,298.8500061035156,307.95001220703125,297.45001220703125,307.3500061035156,39464505.0,1.0,1.0
717,2024-11-28,308.0,309.5,304.3500061035156,305.75,27772319.0,1.0,1.0
718,2024-11-29,305.70001220703125,310.6000061035156,305.0,308.0,23241947.0,1.0,1.0
719,2024-12-02,307.79998779296875,309.3999938964844,303.29998779296875,306.8999938964844,15549685.0,1.0,1.0
720,2024-12-03,309.0,312.75,307.79998779296875,312.1000061035156,21405136.0,0.0,1.0
721,2024-12-04,316.0,320.8500061035156,311.20001220703125,312.8500061035156,41441172.0,1.0,0.0
722,2024-12-05,314.0,315.3999938964844,310.6000061035156,314.5,17911694.0,1.0,1.0
723,2024-12-06,314.5,315.8500061035156,313.1000061035156,313.75,8359798.0,1.0,1.0
724,2024-12-09,313.6000061035156,317.1000061035156,313.25,314.6000061035156,11830104.0,1.0,1.0
725,2024-12-10,317.54998779296875,318.29998779296875,314.0,314.8500061035156,15811501.0,1.0,1.0
726,2024-12-11,314.8999938964844,316.5,313.0,314.1000061035156,9281006.0,0.0,1.0
727,2024-12-12,313.54998779296875,316.0,312.1000061035156,312.95001220703125,10978047.0,0.0,0.0
728,2024-12-13,313.0,316.3500061035156,308.1499938964844,315.6499938964844,15557064.0,0.0,0.0
729,2024-12-16,315.79998779296875,317.3500061035156,314.0,316.20001220703125,10543307.0,0.0,0.0
730,2024-12-17,315.54998779296875,318.6499938964844,310.0,310.6000061035156,18053073.0,0.0,0.0
731,2024-12-18,310.20001220703125,310.6000061035156,301.6499938964844,303.79998779296875,16598070.0,1.0,0.0
732,2024-12-19,295.0,300.45001220703125,295.0,298.5,13349532.0,1.0,1.0
733,2024-12-20,298.0,302.1000061035156,289.3500061035156,290.8500061035156,14964305.0,1.0,1.0
734,2024-12-23,294.0,295.29998779296875,288.0,294.3500061035156,10201072.0,1.0,1.0
735,2024-12-24,296.25,297.3500061035156,291.5,292.45001220703125,10685518.0,0.0,1.0
